count,gazeX,gazeY,pitch,roll,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,eulerX,eulerY,eulerZ,faceX,faceY,leftEyeleft,leftEyetop,leftEyeright,leftEyebottom,rightEyeleft,rightEyetop,rightEyeright,rightEyebottom
2249,161,114,-18.036379,4.659787,0.05929974466562271,0.11489275097846985,0.002711630892008543,1.242628574371338,9.069513320922852,3.131711483001709,-5.4241295,5.63907,0.6936613,493.125,671.25,657.0,182.2,520.5,546.75,438.0,179.3,312.0,546.375
2250,161,114,-17.746487,4.4789896,0.023258693516254425,-0.010334618389606476,-0.01805778779089451,0.2968900799751282,9.553156852722168,1.7669748067855835,-5.470808,4.8490295,0.82400215,496.875,675.0,660.0,183.5,528.75,556.875,445.5,181.8,319.5,555.75
2251,161,114,-17.815405,4.5045834,-0.06104071065783501,-0.12395554780960083,-0.004007887095212936,0.9457385540008545,9.203592300415039,3.2107224464416504,-6.5739193,5.370842,0.5006723,493.125,671.25,656.25,182.5,525.0,553.125,441.75,180.3,315.75,550.125
2252,161,1644,-19.22964,5.9943566,0.1607033759355545,0.15948592126369476,-0.0259990356862545,0.6296942830085754,9.167677879333496,3.7087316513061523,-6.1388445,5.5573354,1.7879285,493.125,703.125,660.0,190.5,528.75,583.125,445.5,186.8,319.5,574.5
2253,161,1644,-19.175821,6.1242566,0.07457137107849121,0.006769608706235886,-0.022333845496177673,1.3599480390548706,9.000079154968262,3.7614057064056396,-5.2629786,5.111177,1.7019353,487.5,718.125,648.75,192.5,517.5,590.625,437.25,188.6,316.5,586.5
2254,161,1644,-18.866846,5.8616214,-0.021334469318389893,-0.039656151086091995,0.010652878321707249,1.0319324731826782,9.150918006896973,3.591412305831909,-5.86562,5.6803985,1.7380489,487.5,712.5,652.5,191.5,521.25,586.875,441.75,187.8,315.75,578.25
2255,161,1644,-18.665602,5.78073,-0.13556626439094543,-0.03171490132808685,0.02042672410607338,0.7733507752418518,9.172467231750488,3.5746521949768066,-6.171766,5.4301543,1.356547,481.875,703.125,648.75,191.5,517.5,586.875,438.0,188.8,312.0,582.0
2256,161,1644,-18.813108,5.858633,0.12710578739643097,0.2480613887310028,-0.04371412843465805,0.7637736797332764,9.414288520812988,2.446948766708374,-6.889113,5.472254,1.7712018,491.25,703.125,651.75,190.8,525.75,589.5,441.0,187.6,320.25,582.75
2257,809,1729,-19.106667,5.511146,0.05196936056017876,0.023873833939433098,0.005155091639608145,0.8810931444168091,9.138946533203125,2.8946783542633057,-5.6564245,5.6789055,1.6520557,498.75,712.5,663.75,193.5,532.5,594.375,448.5,189.6,327.75,590.25
2258,809,1729,-18.993025,5.2804637,-0.10257954150438309,-0.19725938141345978,-0.015614326111972332,0.8356019258499146,9.265843391418457,3.4860641956329346,-4.602177,5.613341,1.5999576,496.875,706.875,663.75,192.5,532.5,590.625,448.5,189.1,327.75,588.375
2259,809,1729,-18.8585,5.320377,0.2010204792022705,0.35618454217910767,8.79035098478198E-4,0.6656084060668945,9.40231704711914,2.4924399852752686,-4.859162,6.1413145,0.95983887,481.875,703.125,648.75,191.0,517.5,585.0,437.25,187.6,316.5,582.75
2260,809,1729,-18.971945,5.365079,0.04158465191721916,0.06419093906879425,-0.03577288240194321,0.6560313105583191,9.270631790161133,2.978477954864502,-7.3788714,5.3578334,1.6108322,493.125,703.125,656.25,191.5,525.0,586.875,445.5,188.8,319.5,582.0
2261,809,1729,-18.902332,5.169117,-0.11907290667295456,-0.18504208326339722,0.005155091639608145,0.9529213905334473,9.261054992675781,3.3017048835754395,-6.8411207,5.2900624,1.6909356,496.875,701.25,660.0,191.5,528.75,586.875,444.75,188.6,324.0,586.5
2262,53,1304,-19.200134,5.912929,0.006765332538634539,-0.2259700447320938,0.011874609626829624,0.8403904438018799,9.09345531463623,3.311282157897949,-5.582199,5.602921,0.8779615,496.875,703.125,663.75,191.5,532.5,586.875,448.5,188.6,327.75,586.5
2263,53,1304,-18.914711,6.248845,0.04158465191721916,-0.015221540816128254,0.027757106348872185,0.8882759809494019,9.201197624206543,2.947352170944214,-5.618653,6.224144,1.191386,502.5,708.75,672.0,192.2,535.5,584.25,452.25,188.6,331.5,586.5
2264,53,1304,-19.045502,6.883778,0.08312349021434784,0.046475850045681,0.006376822479069233,1.1420691013336182,9.227535247802734,3.191568374633789,-5.351302,5.298541,1.7001753,532.5,706.875,702.0,191.2,565.5,580.5,483.0,188.3,357.0,580.125
2265,53,1304,-18.882294,7.011416,0.028145616874098778,0.05869315192103386,-0.025388170033693314,1.07024085521698,9.273026466369629,3.1843855381011963,-6.0077443,5.066576,2.2723348,549.375,712.5,724.5,193.7,588.0,589.875,501.75,189.3,375.75,583.875
2266,53,1304,-18.91221,7.0171995,0.007987063378095627,0.007991339080035686,-0.02905336208641529,1.1995316743850708,9.265843391418457,3.476486921310425,-5.5743093,5.431213,1.8821495,549.375,706.875,724.5,192.7,588.0,586.125,501.75,188.3,375.75,580.125
2267,377,284,-16.698961,4.4195914,0.05196936056017876,0.03731286898255348,0.008820283226668835,0.9936240315437317,9.016839027404785,3.064671754837036,-6.5340347,6.5710163,0.649083,472.5,656.25,638.25,178.2,501.75,531.75,415.5,175.3,289.5,531.375
2268,377,284,-16.578508,4.3172407,-0.09463829547166824,-0.16244006156921387,0.04608306661248207,0.8834874033927917,9.30415153503418,2.8659470081329346,-6.912594,5.8841667,0.7263263,472.5,656.25,642.0,179.2,505.5,535.5,419.25,176.3,293.25,535.125
2269,377,284,-16.802568,4.532567,0.11977540701627731,0.11061669886112213,0.009431148879230022,1.30009126663208,8.889942169189453,3.3687446117401123,-6.1482687,6.0852714,0.90267664,466.875,656.25,638.25,179.2,501.75,535.5,416.25,177.0,285.0,532.5
2270,377,284,-16.554869,4.3283057,-0.013393220491707325,-0.019497597590088844,-0.022333845496177673,0.596174418926239,9.150918006896973,1.80049467086792,-7.231838,5.6698112,0.8032541,472.5,660.0,642.75,179.9,501.0,532.875,415.5,176.3,289.5,535.125
2271,377,284,-16.877806,4.3294444,0.025702156126499176,-0.05920383706688881,-0.005229617469012737,0.9385557174682617,9.088666915893555,3.067065954208374,-6.780002,5.472945,0.8292853,472.5,661.875,635.25,179.9,493.5,532.875,408.75,177.0,277.5,532.5
2272,701,964,-30.396376,0.90381587,0.06724099069833755,-0.10868392139673233,0.02592451125383377,0.17478206753730774,8.35123062133789,4.525179386138916,-7.605555,3.0613647,1.7767944,545.625,686.25,734.25,185.8,582.0,544.5,489.0,181.9,347.25,540.375
2273,701,964,-30.350046,0.93062824,0.05074762925505638,-0.06775595247745514,0.004544226452708244,0.15083931386470795,8.37277889251709,5.106987953186035,-7.6016827,3.087236,1.8700297,545.625,686.25,745.5,184.8,593.25,540.75,500.25,180.9,358.5,536.625
2274,701,964,-30.146465,1.1241869,-0.014614950865507126,0.0031044171191751957,0.006987687665969133,0.25618740916252136,8.456578254699707,4.503631114959717,-6.702313,3.8587873,1.8749824,545.625,680.625,745.5,184.8,593.25,540.75,500.25,180.9,358.5,536.625
2275,701,964,-30.03015,1.1103332,-0.023777930065989494,0.018986914306879044,-0.011338270269334316,0.10534809529781342,8.413481712341309,5.09262228012085,-6.9651937,3.6030648,1.8286595,551.25,673.125,749.25,184.3,597.0,538.875,504.0,179.9,362.25,532.875
2276,701,964,-30.107822,1.0497773,0.0550236850976944,-0.05553864687681198,0.006376822479069233,0.1652049571275711,8.37038516998291,4.613767623901367,-7.237842,3.5460536,1.8421535,551.25,673.125,753.0,183.3,600.75,535.125,508.5,179.6,361.5,526.5
2277,53,1304,-33.8787,-1.1675527,-0.20520490407943726,0.19980302453041077,-0.09991372376680374,-0.2777358889579773,8.13335132598877,6.035966873168945,-7.303863,3.524949,2.661041,532.5,731.25,714.0,198.9,572.25,604.125,477.0,195.2,340.5,595.5
2278,53,1304,-33.584663,-2.3209746,-0.0818101242184639,0.011656530201435089,-0.04921191558241844,-0.43336373567581177,8.207573890686035,5.27219295501709,-7.56439,2.282844,2.4117377,508.125,742.5,692.25,202.1,545.25,610.875,455.25,198.4,313.5,602.25
2279,53,1304,-33.094284,-1.79117,-0.07509060949087143,0.012878261506557465,-0.010727404616773129,-0.35674694180488586,8.229122161865234,5.4685235023498535,-7.056561,2.9808822,1.9195994,483.75,742.5,688.5,199.6,541.5,601.5,451.5,195.9,309.75,592.875
2280,53,1304,-33.131584,-1.8861991,-0.06959282606840134,0.20896600186824799,-0.012560000643134117,-0.6177229285240173,8.0399751663208,5.559505939483643,-7.092713,3.03987,1.8206439,502.5,731.25,684.75,198.6,537.75,597.75,444.0,195.9,302.25,592.875
2281,53,1304,-33.132557,-1.8352695,-0.014614950865507126,6.609561969526112E-4,0.011263743974268436,-0.18196488916873932,8.044763565063477,5.602602958679199,-7.3431516,3.1563008,1.7893286,495.0,731.25,688.5,198.6,541.5,597.75,451.5,195.4,309.75,591.0
2282,485,539,-33.2668,0.5286351,0.07334964722394943,-0.05126258730888367,0.009431148879230022,0.24421602487564087,8.171659469604492,5.684008598327637,-7.147533,1.671515,4.1289954,551.25,705.0,744.75,191.6,597.75,571.5,504.75,187.1,357.75,554.625
2283,485,539,-33.1534,0.51417315,0.023869561031460762,-0.0011716395383700728,0.007598552852869034,0.1005595400929451,8.164477348327637,5.2841644287109375,-7.0666356,1.7259382,4.2321467,545.625,705.0,741.0,192.1,594.0,573.375,500.25,186.4,358.5,557.25
2284,485,539,-33.20929,0.5538461,0.013484849594533443,-0.004836831241846085,0.016150664538145065,0.1245022863149643,8.233911514282227,5.293741703033447,-7.1882205,0.6647269,4.0514393,545.625,705.0,741.0,192.1,594.0,573.375,500.25,186.4,358.5,557.25
2285,485,539,-33.23674,0.5189103,0.009819659404456615,-0.022551923990249634,0.007598552852869034,0.07901106774806976,8.193208694458008,5.655277252197266,-7.059394,1.3175986,4.085336,545.625,705.0,741.0,191.1,594.0,569.625,500.25,185.4,358.5,553.5
2286,1025,1729,-35.948082,-1.0139734,-0.023167064413428307,6.609561969526112E-4,-0.006451347842812538,-0.3064671754837036,7.896318435668945,5.851607799530029,-6.4746137,3.640075,2.1803396,528.75,791.25,702.0,211.7,565.5,657.375,480.0,208.5,348.75,650.625
2287,1025,1729,-36.12916,-1.0798402,-0.010949759744107723,0.009213069453835487,-0.002786156488582492,-0.31604427099227905,7.913078308105469,5.885127544403076,-7.6168604,2.2857773,2.4672842,528.75,791.25,702.0,212.2,565.5,659.25,480.0,209.5,348.75,654.375
2288,1025,1729,-36.024025,-1.1669202,-0.12334895879030228,-0.12151209264993668,0.014318070374429226,-0.0766167938709259,7.836461544036865,5.729499816894531,-6.319569,4.335324,1.8907664,523.125,791.25,698.25,212.2,561.75,659.25,476.25,209.5,345.0,654.375
2289,1025,1729,-36.197998,-1.19014,0.017760906368494034,0.010434799827635288,-0.00889480859041214,-0.3208328187465668,7.802941799163818,5.387118339538574,-5.9284954,2.9943416,2.4961169,523.125,791.25,702.0,213.2,565.5,663.0,476.25,210.0,345.0,656.25
2290,1025,1729,-36.30031,-1.1274599,-0.007284567691385746,0.018986914306879044,-0.01011653896421194,-0.07182824611663818,7.850827217102051,5.497254848480225,-6.714251,2.8319037,2.3404691,523.125,796.875,702.75,213.9,561.0,660.375,476.25,210.0,345.0,656.25
2291,53,964,-36.704292,-0.7627897,0.03730859234929085,0.03792373836040497,0.024702779948711395,-0.07422251999378204,7.929838180541992,5.777385234832764,-6.522701,3.1460822,2.8216696,523.125,796.875,702.75,214.4,561.0,662.25,476.25,210.5,345.0,658.125
2292,53,964,-36.721992,-0.692508,0.025702156126499176,-0.001782504841685295,0.007598552852869034,0.0,7.774210453033447,5.897099018096924,-6.8025293,2.9110186,3.0391634,523.125,800.625,698.25,213.2,561.75,663.0,471.75,209.3,345.75,658.875
2293,53,964,-36.839718,-0.62555134,-0.011560625396668911,0.0018826867453753948,0.009431148879230022,-0.16281068325042725,7.836461544036865,5.863578796386719,-5.9119163,2.9580357,2.7711947,523.125,796.875,699.0,213.9,557.25,660.375,472.5,210.0,341.25,656.25
2294,53,964,-36.958763,-0.6129498,-0.04454734921455383,0.08557122945785522,0.008209418505430222,0.03830839693546295,7.771816253662109,5.918647289276123,-6.3486166,2.9443989,3.0065098,523.125,796.875,699.0,214.4,557.25,662.25,472.5,210.0,341.25,656.25
2295,53,964,-37.00798,-0.7324563,0.02142609842121601,0.0098239341750741,0.003933361265808344,-0.23463892936706543,7.7335076332092285,5.911464691162109,-6.497899,3.596268,2.5538309,519.375,796.875,699.0,214.4,557.25,662.25,472.5,210.5,341.25,658.125
2296,53,1389,-37.924328,-0.66160846,0.0849560871720314,0.02631729654967785,0.014928936026990414,-0.1484450399875641,7.75266170501709,5.865973472595215,-6.4529862,4.0657506,2.4373384,519.375,811.875,694.5,218.2,558.0,681.75,476.25,214.5,345.0,673.125
2297,53,1389,-37.52823,-0.48701844,0.05380195751786232,0.004937013145536184,0.011874609626829624,-0.112530916929245,7.7335076332092285,6.165257453918457,-6.610733,3.20879,2.5424607,513.75,817.5,694.5,217.2,558.0,678.0,472.5,214.5,341.25,673.125
2298,53,1389,-37.300537,-0.27245885,-0.010338894091546535,0.06724526733160019,0.024091914296150208,0.14365649223327637,7.769421577453613,5.7510480880737305,-6.9918795,3.2255766,2.6678555,513.75,817.5,690.75,218.2,554.25,681.75,468.0,213.8,342.0,675.75
2299,53,1389,-37.353703,-0.35105786,0.029367346316576004,0.031204218044877052,-0.010727404616773129,-0.12929083406925201,7.711959362030029,5.928224563598633,-6.928214,3.4912999,2.9121037,519.375,811.875,694.5,217.2,558.0,678.0,471.75,212.8,345.75,672.0
2300,53,1389,-37.34517,-0.42999646,-0.013393220491707325,0.03181508556008339,-0.01011653896421194,-0.03830839693546295,7.810124397277832,5.863578796386719,-7.234362,3.7077096,2.6245866,519.375,811.875,694.5,218.2,558.0,681.75,472.5,214.5,341.25,673.125
2301,809,199,-21.51035,4.486864,-0.04515821486711502,-0.04820826277136803,8.79035098478198E-4,0.7374366521835327,9.098244667053223,3.4860641956329346,2.0703893,5.254216,-4.514003,466.875,755.625,630.0,195.0,498.75,600.0,412.5,202.0,281.25,626.25
2302,809,199,-21.693766,4.6217227,0.009819659404456615,0.0012718214420601726,2.681698533706367E-4,0.9026415944099426,8.968953132629395,3.6345090866088867,1.5060905,5.484174,-4.769175,470.625,755.625,645.75,200.2,509.25,614.25,420.0,206.0,288.75,641.25
2303,809,199,-21.618393,4.56325,0.006154467351734638,-0.0445430725812912,0.014318070374429226,0.7230709791183472,9.098244667053223,3.349590539932251,1.5390193,5.2230415,-4.3585873,481.875,765.0,649.5,200.2,513.0,614.25,424.5,206.7,288.0,638.625
2304,809,199,-21.595926,4.564985,0.020815232768654823,0.016543453559279442,0.01737239584326744,0.7565908432006836,9.055147171020508,3.8811194896698,0.9801887,4.524571,-4.5270205,481.875,765.0,649.5,199.7,513.0,612.375,423.75,205.0,292.5,637.5
2305,809,199,-21.626387,4.558979,0.058688875287771225,-0.05492778122425079,-0.05348797142505646,0.9529213905334473,9.100638389587402,3.5124011039733887,1.1782349,4.85443,-4.3357277,481.875,765.0,649.5,200.7,513.0,616.125,423.75,206.5,292.5,643.125
2306,161,1219,-22.254704,5.618579,-0.07020369172096252,0.06541267037391663,-0.016225190833210945,0.6608198285102844,9.095849990844727,4.122941017150879,1.4338527,4.5792217,-3.122408,487.5,791.25,652.5,207.0,521.25,645.0,435.0,211.5,303.75,661.875
2307,161,1219,-22.47246,5.5380054,-0.03049744851887226,-0.021941056475043297,0.03508748859167099,0.7709565162658691,9.007262229919434,3.4501500129699707,1.7478276,4.9311547,-3.4095163,487.5,791.25,657.0,208.7,520.5,646.125,435.0,213.0,303.75,667.5
2308,161,1219,-22.262548,5.584633,0.0446389764547348,0.018986914306879044,0.02042672410607338,0.9648927450180054,8.863605499267578,3.629720687866211,1.4134989,5.370396,-3.2935977,481.875,791.25,648.75,208.0,517.5,648.75,431.25,212.5,300.0,665.625
2309,161,1219,-22.09949,5.4999056,0.023869561031460762,-0.012167214415967464,0.030200567096471786,0.9744698405265808,9.071907043457031,3.9505534172058105,1.641679,5.0803356,-3.2353756,481.875,785.625,653.25,207.7,516.75,642.375,431.25,211.0,300.0,660.0
2310,161,1219,-21.966505,5.4586225,-0.04760167375206947,-0.0091128870844841,-0.013781731016933918,0.8882759809494019,9.021627426147461,3.8667538166046143,0.9869272,4.5877376,-3.2161262,481.875,785.625,653.25,207.2,516.75,640.5,431.25,210.5,300.0,658.125
2311,161,1219,-22.139868,5.328789,0.026313019916415215,0.04036719724535942,-0.008283942937850952,0.8164477348327637,9.055147171020508,4.113364219665527,1.1139723,4.176489,-3.035999,481.875,781.875,648.75,206.0,517.5,641.25,431.25,210.0,300.0,656.25
2312,917,964,-21.6273,5.6553426,0.09900598227977753,0.08129516243934631,0.013707204721868038,0.8020820617675781,9.035993576049805,3.687183141708374,0.9610534,3.985358,-2.5672762,481.875,780.0,653.25,206.7,516.75,638.625,431.25,208.5,300.0,650.625
2313,917,964,-21.62344,5.6858983,0.04708243906497955,0.05502796173095703,0.018594127148389816,0.7757450342178345,9.153312683105469,3.8643596172332764,0.81569195,4.2696714,-2.2674453,476.25,776.25,652.5,205.0,521.25,637.5,432.0,208.7,295.5,646.125
2314,917,964,-21.579458,5.8008947,-0.052488598972558975,-0.12273382395505905,-0.02905336208641529,0.8739103078842163,9.076695442199707,4.003227710723877,1.2390361,4.566174,-2.3203235,487.5,780.0,660.75,206.7,524.25,638.625,439.5,209.2,303.0,648.0
2315,917,964,-21.432125,5.791561,0.009208793751895428,0.042199794203042984,0.01798326149582863,1.0199611186981201,8.980924606323242,3.7326743602752686,0.7523487,3.9372246,-2.1464705,487.5,780.0,656.25,206.0,525.0,641.25,435.0,208.5,303.75,650.625
2316,917,964,-21.455128,5.8645296,0.01837177202105522,-0.012167214415967464,-0.010727404616773129,0.8116591572761536,9.047964096069336,3.0503060817718506,0.69731474,4.185643,-2.2534199,493.125,780.0,668.25,206.2,531.75,636.75,438.75,208.5,307.5,650.625
2317,485,454,-21.038994,4.8828335,-0.022556200623512268,0.019597778096795082,0.030811432749032974,0.7541965842247009,9.09345531463623,3.5794408321380615,0.3416938,4.486097,-2.76113,476.25,770.625,645.0,202.5,513.75,628.125,424.5,206.2,288.0,636.75
2318,485,454,-21.334002,5.084029,0.1710880845785141,0.07091046124696732,0.012485474348068237,0.90024733543396,9.050358772277832,3.6704232692718506,0.34054703,4.721224,-2.7778199,470.625,770.625,638.25,202.7,501.75,623.625,417.0,206.2,280.5,636.75
2319,485,454,-20.98326,5.359528,-0.05981897562742233,-0.05187345668673515,-0.005229617469012737,0.6273000240325928,9.320911407470703,1.8148603439331055,0.6187511,4.6021357,-3.0313764,470.625,776.25,642.0,203.7,505.5,627.375,416.25,206.5,285.0,643.125
2320,485,454,-20.947948,5.377105,0.02753474935889244,0.030593352392315865,-0.02966422587633133,0.9098244309425354,9.009655952453613,3.6369035243988037,0.08658057,4.4480386,-2.547548,476.25,770.625,645.75,202.7,509.25,623.625,424.5,205.7,288.0,634.875
2321,485,454,-20.897234,5.139728,0.04708243906497955,0.07335391640663147,-0.022944709286093712,0.5435003638267517,9.316123008728027,3.38071608543396,0.5691883,4.675712,-2.4834485,476.25,770.625,645.75,202.7,509.25,623.625,424.5,205.7,288.0,634.875
2322,485,454,-20.88776,5.1749024,-0.09524916112422943,-0.040267013013362885,-0.011338270269334316,0.4309694766998291,9.347249031066895,2.7749645709991455,0.027341401,4.3029485,-2.5954866,470.625,765.0,645.75,203.2,509.25,625.5,424.5,205.7,288.0,634.875
2323,701,1049,-20.989582,5.659547,-0.01644754596054554,0.06480180472135544,0.033865757286548615,0.7326480746269226,9.148524284362793,3.912245035171509,-1.5867529,4.7326345,-3.224678,476.25,770.625,649.5,204.7,513.0,631.125,423.75,207.0,292.5,645.0
2324,701,1049,-21.007742,5.738035,0.01165225449949503,0.02265210449695587,-0.0015644259983673692,0.9553156495094299,9.052753448486328,3.6392977237701416,-1.255585,4.866527,-3.3224835,481.875,770.625,652.5,203.5,521.25,631.875,432.0,207.7,295.5,642.375
2325,701,1049,-20.837023,5.7446604,-0.007895433343946934,0.033036816865205765,-0.011338270269334316,0.8691217303276062,9.007262229919434,3.3878989219665527,-0.6761881,4.603414,-3.039242,481.875,774.375,657.75,205.9,516.0,630.375,427.5,207.5,296.25,646.875
2326,701,1049,-20.903486,5.6152844,-0.017669277265667915,-0.059814706444740295,0.021037587895989418,1.0319324731826782,9.000079154968262,3.4597270488739014,-1.4878471,5.215694,-3.0652056,481.875,770.625,653.25,203.7,516.75,627.375,423.75,206.5,292.5,643.125
2327,701,1049,-20.942999,5.581424,0.003711006371304393,0.022041240707039833,0.0033224960789084435,0.7110996246337891,9.205986976623535,3.7015488147735596,-1.4285383,4.4888573,-3.269141,476.25,776.25,648.75,204.0,517.5,633.75,423.75,207.5,292.5,646.875
2328,701,1049,-20.809298,5.4658,-0.0512668639421463,-0.02133019268512726,0.012485474348068237,1.0247496366500854,9.004867553710938,3.6345090866088867,-1.8543601,4.312232,-3.2026854,476.25,770.625,645.75,204.2,509.25,629.25,420.0,207.5,288.75,646.875
2329,161,709,-20.296444,4.8180466,0.040973786264657974,-0.001782504841685295,0.012485474348068237,0.8571503758430481,9.050358772277832,3.098191499710083,-0.7793736,5.239757,-3.9029555,438.75,750.0,612.0,199.2,475.5,610.5,382.5,202.0,251.25,626.25
2330,161,709,-20.191364,4.894263,0.0647975280880928,0.056860558688640594,-0.0235555749386549,0.8739103078842163,9.014444351196289,3.3711390495300293,-2.3844383,4.6673985,-3.6010046,446.25,761.25,619.5,200.2,483.0,614.25,393.75,203.5,262.5,631.875
2331,161,709,-20.074402,4.658675,-0.055542923510074615,-0.12090122699737549,0.015539800748229027,0.766167938709259,9.203592300415039,3.5459210872650146,-1.3411177,4.8712845,-3.5981889,451.875,761.25,623.25,200.2,486.75,614.25,398.25,204.2,261.75,629.25
2332,161,709,-20.139475,4.7364717,0.009208793751895428,0.00371528253890574,-0.007673078682273626,0.6799740195274353,9.268238067626953,3.5531039237976074,-1.3121204,4.4473224,-3.463953,446.25,753.75,619.5,199.7,483.0,612.375,390.0,202.5,258.75,628.125
2333,161,709,-20.007452,4.862516,-0.12457069754600525,-0.03293663263320923,0.016761532053351402,0.7877163887023926,9.095849990844727,3.3017048835754395,-0.99032027,5.0471816,-3.5238304,450.0,753.75,619.5,198.7,483.0,608.625,393.75,201.5,262.5,624.375
2334,269,199,-19.573769,4.4778023,-0.07020369172096252,-0.17282477021217346,0.02592451125383377,0.991229772567749,9.13415813446045,3.4645156860351562,-0.6187239,5.3010035,-3.779809,446.25,750.0,620.25,198.9,478.5,604.125,390.75,201.7,254.25,619.875
2335,269,199,-19.687202,4.489015,0.18880318105220795,0.22973543405532837,0.006376822479069233,0.48843204975128174,9.399923324584961,2.9042553901672363,-1.2846068,5.390078,-4.064182,438.75,750.0,612.0,197.7,475.5,604.875,382.5,200.5,251.25,620.625
2336,269,199,-19.676489,4.6504493,-0.2577393054962158,-0.15388795733451843,0.004544226452708244,0.48843204975128174,9.172467231750488,3.505218267440796,-2.068358,4.4825845,-3.3836467,446.25,753.75,620.25,200.9,478.5,611.625,390.75,203.2,254.25,625.5
2337,269,199,-19.762241,4.725573,0.08373434841632843,0.09106901288032532,-0.00889480859041214,0.9433442950248718,8.961771011352539,3.1460771560668945,-2.4563737,4.837767,-3.6373863,438.75,750.0,616.5,198.9,474.75,604.125,387.0,201.7,250.5,619.875
2338,269,199,-20.047667,4.791045,0.35556939244270325,0.4215471148490906,-0.06081835553050041,0.8643332123756409,9.01205062866211,3.656057596206665,-1.405197,5.5882683,-3.6586232,446.25,753.75,620.25,199.9,478.5,607.875,386.25,202.0,255.0,626.25
2339,377,1644,-20.264606,5.486998,0.028145616874098778,-0.12639901041984558,-0.06081835553050041,1.0989720821380615,8.99289608001709,3.0479118824005127,-1.8122711,4.159516,-3.8243594,451.875,765.0,623.25,203.7,486.75,627.375,394.5,206.7,258.0,638.625
2340,377,1644,-20.505505,5.3461604,-0.009728029370307922,-0.15755315124988556,-0.005840482655912638,0.9553156495094299,8.997684478759766,3.38071608543396,-2.2123356,4.0331006,-3.425503,455.625,770.625,618.75,204.0,487.5,633.75,402.0,208.2,265.5,644.25
2341,377,1644,-20.610136,5.5092883,0.15276212990283966,0.22729195654392242,0.045472197234630585,0.7589851021766663,9.098244667053223,3.7637999057769775,-1.276392,4.4535275,-3.1997705,455.625,774.375,623.25,205.2,486.75,633.0,397.5,207.5,266.25,646.875
2342,377,1644,-20.165775,5.2843595,-0.40801218152046204,-0.40984049439430237,-0.0015644259983673692,0.9170072674751282,9.18204402923584,4.359974384307861,-1.4192568,5.0034018,-3.3385825,451.875,770.625,618.75,203.5,487.5,631.875,397.5,207.0,266.25,645.0
2343,377,1644,-20.231565,5.5617614,0.24011586606502533,0.4001668393611908,0.01737239584326744,0.50519198179245,9.16288948059082,1.5610672235488892,-2.369318,4.2262254,-2.9511797,455.625,770.625,627.0,205.2,490.5,633.0,401.25,207.0,270.0,645.0
2344,485,879,-20.4789,4.829012,0.0220369640737772,0.038534604012966156,-0.0015644259983673692,0.42378664016723633,9.349642753601074,3.8021082878112793,-0.6842705,4.755498,-3.5311792,435.0,765.0,608.25,203.2,471.75,625.5,382.5,205.5,251.25,639.375
2345,485,879,-20.306438,5.1821885,-0.007895433343946934,-0.012167214415967464,-0.03455114737153053,0.7087053656578064,9.198803901672363,2.133298873901367,-1.592544,5.2012506,-3.539168,435.0,770.625,607.5,203.5,476.25,631.875,386.25,206.5,255.0,643.125
2346,485,879,-20.081139,5.037426,-0.03477350249886513,0.006769608706235886,0.002100765472277999,0.7541965842247009,9.031204223632812,3.1724140644073486,-2.0339005,4.8762527,-3.6201525,444.375,765.0,615.0,202.0,483.75,626.25,390.0,205.5,258.75,639.375
2347,485,879,-20.370646,4.8182106,0.0220369640737772,-0.02071932703256607,0.048526521772146225,0.7087053656578064,9.234718322753906,3.7685885429382324,-1.5996648,4.499151,-3.902094,440.625,761.25,615.75,201.7,479.25,619.875,390.75,204.7,254.25,631.125
2348,485,879,-20.096806,4.9374337,0.04280637949705124,-0.007280291989445686,-0.0461575873196125,0.6536370515823364,9.383162498474121,3.469304084777832,-1.4136392,4.938933,-3.6819177,440.625,759.375,612.0,202.7,475.5,623.625,387.0,205.7,250.5,634.875
2349,53,879,-19.493767,5.171355,0.08617781102657318,0.06541267037391663,0.006987687665969133,0.9936240315437317,8.983319282531738,3.3040993213653564,-0.833301,5.3467755,-3.9189334,440.625,755.625,608.25,200.2,471.75,614.25,386.25,202.5,255.0,628.125
2350,53,879,-19.72971,5.0374055,-0.10746646672487259,-0.2314678281545639,0.030200567096471786,1.0678465366363525,9.103033065795898,3.687183141708374,-2.114984,5.0303664,-3.5272908,444.375,761.25,631.5,204.4,489.75,624.75,402.0,207.2,265.5,640.5
2351,53,879,-19.889658,4.9978557,0.023869561031460762,-0.012778079137206078,0.06257642060518265,0.6919454336166382,9.292180061340332,3.6991546154022217,-0.7210835,5.5675955,-3.201258,440.625,761.25,615.0,200.5,483.75,620.625,393.75,203.5,262.5,631.875
2352,53,879,-19.9461,5.417841,-0.440998911857605,-0.23024611175060272,0.06868507713079453,1.30009126663208,8.937828063964844,4.257020473480225,-1.9797921,4.5219436,-3.1675096,440.625,765.0,619.5,203.7,483.0,627.375,390.0,205.0,258.75,637.5
2353,53,879,-19.631542,5.1724057,-0.02805398590862751,-0.007280291989445686,-0.01805778779089451,0.8691217303276062,9.024022102355957,2.968900680541992,-2.638672,4.464918,-3.5405512,440.625,761.25,615.75,200.7,479.25,616.125,386.25,203.0,255.0,630.0
